ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2024-07-13T01:58:13Z,ios,228800,LT,78.61.198.127,Twilight,bôa,Twilight,spotify:track:6d67Xv8ms2noA8wWFLiPDN,,,,,,,,trackdone,trackdone,True,False,False,1720835664,True
2024-07-13T02:02:03Z,ios,228800,LT,78.61.198.127,Twilight,bôa,Twilight,spotify:track:6d67Xv8ms2noA8wWFLiPDN,,,,,,,,trackdone,trackdone,True,False,False,1720835893,True
2024-07-13T02:05:52Z,ios,228800,LT,78.61.198.127,Twilight,bôa,Twilight,spotify:track:6d67Xv8ms2noA8wWFLiPDN,,,,,,,,trackdone,trackdone,True,False,False,1720836123,True
2024-07-13T02:09:41Z,ios,228800,LT,78.61.198.127,Twilight,bôa,Twilight,spotify:track:6d67Xv8ms2noA8wWFLiPDN,,,,,,,,trackdone,trackdone,True,False,False,1720836352,True
2024-07-13T02:14:38Z,ios,228800,LT,78.61.198.127,Twilight,bôa,Twilight,spotify:track:6d67Xv8ms2noA8wWFLiPDN,,,,,,,,trackdone,trackdone,True,False,False,1720836581,True
2024-07-13T02:18:53Z,ios,228800,LT,78.61.198.127,Twilight,bôa,Twilight,spotify:track:6d67Xv8ms2noA8wWFLiPDN,,,,,,,,trackdone,trackdone,True,False,False,1720836878,True
2024-07-13T02:25:04Z,ios,228800,LT,78.61.198.127,Twilight,bôa,Twilight,spotify:track:6d67Xv8ms2noA8wWFLiPDN,,,,,,,,trackdone,trackdone,True,False,False,1720837133,True
2024-07-13T04:32:54Z,ios,220280,LT,78.61.198.127,Twilight,bôa,Twilight,spotify:track:6d67Xv8ms2noA8wWFLiPDN,,,,,,,,trackdone,unexpected-exit-while-paused,True,False,False,1720837504,True
2024-07-13T04:33:04Z,ios,8454,LT,78.61.198.127,Twilight,bôa,Twilight,spotify:track:6d67Xv8ms2noA8wWFLiPDN,,,,,,,,appload,trackdone,True,False,False,1720845174,True
2024-07-13T04:33:13Z,ios,8454,LT,78.61.198.127,Twilight,bôa,Twilight,spotify:track:6d67Xv8ms2noA8wWFLiPDN,,,,,,,,trackdone,trackdone,True,False,False,1720845184,True
2024-07-13T04:38:00Z,ios,228800,LT,78.61.198.127,Twilight,bôa,Twilight,spotify:track:6d67Xv8ms2noA8wWFLiPDN,,,,,,,,trackdone,trackdone,True,False,False,1720845193,True
2024-07-13T04:42:18Z,ios,228800,LT,78.61.198.127,Twilight,bôa,Twilight,spotify:track:6d67Xv8ms2noA8wWFLiPDN,,,,,,,,trackdone,trackdone,True,False,False,1720845481,True
2024-07-13T04:46:52Z,ios,228800,LT,78.61.198.127,Twilight,bôa,Twilight,spotify:track:6d67Xv8ms2noA8wWFLiPDN,,,,,,,,trackdone,trackdone,True,False,False,1720845738,True
2024-07-13T04:51:12Z,ios,228800,LT,78.61.198.127,Twilight,bôa,Twilight,spotify:track:6d67Xv8ms2noA8wWFLiPDN,,,,,,,,trackdone,trackdone,True,False,False,1720846012,True
2024-07-13T05:01:05Z,ios,228800,LT,78.61.198.127,Twilight,bôa,Twilight,spotify:track:6d67Xv8ms2noA8wWFLiPDN,,,,,,,,trackdone,trackdone,True,False,False,1720846272,True
2024-07-13T05:04:54Z,ios,228800,LT,78.61.198.127,Twilight,bôa,Twilight,spotify:track:6d67Xv8ms2noA8wWFLiPDN,,,,,,,,trackdone,trackdone,True,False,False,1720846865,True
2024-07-13T05:09:04Z,ios,228800,LT,78.61.198.127,Twilight,bôa,Twilight,spotify:track:6d67Xv8ms2noA8wWFLiPDN,,,,,,,,trackdone,trackdone,True,False,False,1720847094,True
2024-07-13T05:16:43Z,ios,228800,LT,78.61.198.127,Twilight,bôa,Twilight,spotify:track:6d67Xv8ms2noA8wWFLiPDN,,,,,,,,trackdone,trackdone,True,False,False,1720847344,True
2024-07-13T05:20:33Z,ios,228800,LT,78.61.198.127,Twilight,bôa,Twilight,spotify:track:6d67Xv8ms2noA8wWFLiPDN,,,,,,,,trackdone,trackdone,True,False,False,1720847803,True
2024-07-13T05:24:22Z,ios,228800,LT,78.61.198.127,Twilight,bôa,Twilight,spotify:track:6d67Xv8ms2noA8wWFLiPDN,,,,,,,,trackdone,trackdone,True,False,False,1720848033,True
2024-07-13T05:28:11Z,ios,228800,LT,78.61.198.127,Twilight,bôa,Twilight,spotify:track:6d67Xv8ms2noA8wWFLiPDN,,,,,,,,trackdone,trackdone,True,False,False,1720848262,True
2024-07-13T05:32:00Z,ios,228800,LT,78.61.198.127,Twilight,bôa,Twilight,spotify:track:6d67Xv8ms2noA8wWFLiPDN,,,,,,,,trackdone,trackdone,True,False,False,1720848491,True
2024-07-13T05:35:50Z,ios,228800,LT,78.61.198.127,Twilight,bôa,Twilight,spotify:track:6d67Xv8ms2noA8wWFLiPDN,,,,,,,,trackdone,trackdone,True,False,False,1720848720,True
2024-07-13T05:39:39Z,ios,228800,LT,78.61.198.127,Twilight,bôa,Twilight,spotify:track:6d67Xv8ms2noA8wWFLiPDN,,,,,,,,trackdone,trackdone,True,False,False,1720848950,True
2024-07-13T05:43:28Z,ios,228800,LT,78.61.198.127,Twilight,bôa,Twilight,spotify:track:6d67Xv8ms2noA8wWFLiPDN,,,,,,,,trackdone,trackdone,True,False,False,1720849179,True
2024-07-16T09:49:27Z,ios,739,LT,78.61.198.127,Temptation Stairway (Waltz Variation),Metaroom,Temptation Stairway (Waltz Variation),spotify:track:0mlA1Y5ei8TNk4Fd1h4CJR,,,,,,,,trackdone,unexpected-exit-while-paused,True,False,False,1721095695,True
2024-07-16T09:55:49Z,ios,228576,LT,78.61.198.127,Blink,Nuvfr,Blink,spotify:track:2tw1yqOp0BU90yqjvvaqDZ,,,,,,,,clickrow,trackdone,True,False,False,1721123380,False
2024-07-16T10:00:40Z,ios,228576,LT,78.61.198.127,Blink,Nuvfr,Blink,spotify:track:2tw1yqOp0BU90yqjvvaqDZ,,,,,,,,trackdone,trackdone,True,False,False,1721123749,False
2024-07-16T10:04:29Z,ios,228576,LT,78.61.198.127,Blink,Nuvfr,Blink,spotify:track:2tw1yqOp0BU90yqjvvaqDZ,,,,,,,,trackdone,trackdone,True,False,False,1721124040,False
2024-07-16T10:08:18Z,ios,228576,LT,78.61.198.127,Blink,Nuvfr,Blink,spotify:track:2tw1yqOp0BU90yqjvvaqDZ,,,,,,,,trackdone,trackdone,True,False,False,1721124269,False
2024-07-16T10:12:07Z,ios,228576,LT,78.61.198.127,Blink,Nuvfr,Blink,spotify:track:2tw1yqOp0BU90yqjvvaqDZ,,,,,,,,trackdone,trackdone,True,False,False,1721124498,False
2024-07-16T10:15:56Z,ios,228576,LT,78.61.198.127,Blink,Nuvfr,Blink,spotify:track:2tw1yqOp0BU90yqjvvaqDZ,,,,,,,,trackdone,trackdone,True,False,False,1721124727,False
2024-07-16T10:19:45Z,ios,228576,LT,78.61.198.127,Blink,Nuvfr,Blink,spotify:track:2tw1yqOp0BU90yqjvvaqDZ,,,,,,,,trackdone,trackdone,True,False,False,1721124956,False
2024-07-16T10:23:36Z,ios,228085,LT,78.61.198.127,Blink,Nuvfr,Blink,spotify:track:2tw1yqOp0BU90yqjvvaqDZ,,,,,,,,trackdone,trackdone,True,False,False,1721125185,False
2024-07-16T10:27:25Z,ios,228576,LT,78.61.198.127,Blink,Nuvfr,Blink,spotify:track:2tw1yqOp0BU90yqjvvaqDZ,,,,,,,,trackdone,trackdone,True,False,False,1721125416,False
2024-07-16T10:31:14Z,ios,228576,LT,78.61.198.127,Blink,Nuvfr,Blink,spotify:track:2tw1yqOp0BU90yqjvvaqDZ,,,,,,,,trackdone,trackdone,True,False,False,1721125645,False
2024-07-16T10:35:03Z,ios,228576,LT,78.61.198.127,Blink,Nuvfr,Blink,spotify:track:2tw1yqOp0BU90yqjvvaqDZ,,,,,,,,trackdone,trackdone,True,False,False,1721125874,False
2024-07-16T10:38:52Z,ios,228576,LT,78.61.198.127,Blink,Nuvfr,Blink,spotify:track:2tw1yqOp0BU90yqjvvaqDZ,,,,,,,,trackdone,trackdone,True,False,False,1721126103,False
2024-07-16T10:42:42Z,ios,228576,LT,78.61.198.127,Blink,Nuvfr,Blink,spotify:track:2tw1yqOp0BU90yqjvvaqDZ,,,,,,,,trackdone,trackdone,True,False,False,1721126332,False
2024-07-16T10:46:31Z,ios,228576,LT,78.61.198.127,Blink,Nuvfr,Blink,spotify:track:2tw1yqOp0BU90yqjvvaqDZ,,,,,,,,trackdone,trackdone,True,False,False,1721126562,False
2024-07-16T10:50:20Z,ios,228576,LT,78.61.198.127,Blink,Nuvfr,Blink,spotify:track:2tw1yqOp0BU90yqjvvaqDZ,,,,,,,,trackdone,trackdone,True,False,False,1721126791,False
2024-07-16T10:54:09Z,ios,228576,LT,78.61.198.127,Blink,Nuvfr,Blink,spotify:track:2tw1yqOp0BU90yqjvvaqDZ,,,,,,,,trackdone,trackdone,True,False,False,1721127020,False
2024-07-16T10:57:58Z,ios,228576,LT,78.61.198.127,Blink,Nuvfr,Blink,spotify:track:2tw1yqOp0BU90yqjvvaqDZ,,,,,,,,trackdone,trackdone,True,False,False,1721127249,False
2024-07-16T11:01:47Z,ios,228576,LT,78.61.198.127,Blink,Nuvfr,Blink,spotify:track:2tw1yqOp0BU90yqjvvaqDZ,,,,,,,,trackdone,trackdone,True,False,False,1721127478,False
2024-07-16T11:05:36Z,ios,228576,LT,78.61.198.127,Blink,Nuvfr,Blink,spotify:track:2tw1yqOp0BU90yqjvvaqDZ,,,,,,,,trackdone,trackdone,True,False,False,1721127707,False
2024-07-16T11:09:25Z,ios,228576,LT,78.61.198.127,Blink,Nuvfr,Blink,spotify:track:2tw1yqOp0BU90yqjvvaqDZ,,,,,,,,trackdone,trackdone,True,False,False,1721127936,False
2024-07-16T11:13:14Z,ios,228576,LT,78.61.198.127,Blink,Nuvfr,Blink,spotify:track:2tw1yqOp0BU90yqjvvaqDZ,,,,,,,,trackdone,trackdone,True,False,False,1721128165,False
2024-07-16T11:17:03Z,ios,228576,LT,78.61.198.127,Blink,Nuvfr,Blink,spotify:track:2tw1yqOp0BU90yqjvvaqDZ,,,,,,,,trackdone,trackdone,True,False,False,1721128394,False
2024-07-16T11:20:52Z,ios,228576,LT,78.61.198.127,Blink,Nuvfr,Blink,spotify:track:2tw1yqOp0BU90yqjvvaqDZ,,,,,,,,trackdone,trackdone,True,False,False,1721128623,False
2024-07-16T11:24:41Z,ios,228576,LT,78.61.198.127,Blink,Nuvfr,Blink,spotify:track:2tw1yqOp0BU90yqjvvaqDZ,,,,,,,,trackdone,trackdone,True,False,False,1721128852,False
2024-07-16T11:28:30Z,ios,228576,LT,78.61.198.127,Blink,Nuvfr,Blink,spotify:track:2tw1yqOp0BU90yqjvvaqDZ,,,,,,,,trackdone,trackdone,True,False,False,1721129081,False
2024-07-16T11:32:20Z,ios,228576,LT,78.61.198.127,Blink,Nuvfr,Blink,spotify:track:2tw1yqOp0BU90yqjvvaqDZ,,,,,,,,trackdone,trackdone,True,False,False,1721129310,False
2024-07-16T13:35:03Z,ios,228576,LT,78.61.198.127,Blink,Nuvfr,Blink,spotify:track:2tw1yqOp0BU90yqjvvaqDZ,,,,,,,,trackdone,trackdone,True,False,False,1721129540,False
2024-07-16T13:55:43Z,ios,228576,LT,78.61.198.127,Blink,Nuvfr,Blink,spotify:track:2tw1yqOp0BU90yqjvvaqDZ,,,,,,,,trackdone,trackdone,True,False,False,1721136903,False
2024-07-16T14:02:18Z,ios,228576,LT,78.61.198.127,Blink,Nuvfr,Blink,spotify:track:2tw1yqOp0BU90yqjvvaqDZ,,,,,,,,trackdone,trackdone,True,False,False,1721138143,False
2024-07-16T14:05:14Z,ios,159307,LT,78.61.198.127,Blink,Nuvfr,Blink,spotify:track:2tw1yqOp0BU90yqjvvaqDZ,,,,,,,,trackdone,endplay,True,True,False,1721138538,False
2024-07-16T14:05:17Z,ios,1532,LT,78.61.198.127,Rein raus,Rammstein,Mutter,spotify:track:4fPrxIohi60EZfNy2TlD44,,,,,,,,clickrow,endplay,True,True,False,1721138714,False
2024-07-16T14:10:37Z,ios,320766,LT,78.61.198.127,Literal Legend,Ayesha Erotica,Fresh Meat,spotify:track:2gmwvGC1yOw8NdMcZE8nfo,,,,,,,,clickrow,trackdone,True,False,False,1721138717,False
2024-07-16T14:13:25Z,ios,164728,LT,78.61.198.127,Literal Legend,Ayesha Erotica,Fresh Meat,spotify:track:2gmwvGC1yOw8NdMcZE8nfo,,,,,,,,trackdone,trackdone,True,False,False,1721139037,False
2024-07-16T14:16:10Z,ios,164728,LT,78.61.198.127,Literal Legend,Ayesha Erotica,Fresh Meat,spotify:track:2gmwvGC1yOw8NdMcZE8nfo,,,,,,,,trackdone,trackdone,True,False,False,1721139205,False
2024-07-16T14:18:55Z,ios,164728,LT,78.61.198.127,Literal Legend,Ayesha Erotica,Fresh Meat,spotify:track:2gmwvGC1yOw8NdMcZE8nfo,,,,,,,,trackdone,trackdone,True,False,False,1721139370,False
2024-07-16T14:21:40Z,ios,164728,LT,78.61.198.127,Literal Legend,Ayesha Erotica,Fresh Meat,spotify:track:2gmwvGC1yOw8NdMcZE8nfo,,,,,,,,trackdone,trackdone,True,False,False,1721139535,False
2024-07-16T14:24:26Z,ios,164728,LT,78.61.198.127,Literal Legend,Ayesha Erotica,Fresh Meat,spotify:track:2gmwvGC1yOw8NdMcZE8nfo,,,,,,,,trackdone,trackdone,True,False,False,1721139700,False
2024-07-16T14:27:11Z,ios,164728,LT,78.61.198.127,Literal Legend,Ayesha Erotica,Fresh Meat,spotify:track:2gmwvGC1yOw8NdMcZE8nfo,,,,,,,,trackdone,trackdone,True,False,False,1721139866,False
2024-07-16T14:29:56Z,ios,164728,LT,78.61.198.127,Literal Legend,Ayesha Erotica,Fresh Meat,spotify:track:2gmwvGC1yOw8NdMcZE8nfo,,,,,,,,trackdone,trackdone,True,False,False,1721140031,False
2024-07-16T14:32:41Z,ios,164728,LT,78.61.198.127,Literal Legend,Ayesha Erotica,Fresh Meat,spotify:track:2gmwvGC1yOw8NdMcZE8nfo,,,,,,,,trackdone,trackdone,True,False,False,1721140196,False
2024-07-16T14:35:27Z,ios,164728,LT,78.61.198.127,Literal Legend,Ayesha Erotica,Fresh Meat,spotify:track:2gmwvGC1yOw8NdMcZE8nfo,,,,,,,,trackdone,trackdone,True,False,False,1721140361,False
2024-07-16T14:38:16Z,ios,164728,LT,78.61.198.127,Literal Legend,Ayesha Erotica,Fresh Meat,spotify:track:2gmwvGC1yOw8NdMcZE8nfo,,,,,,,,trackdone,trackdone,True,False,False,1721140527,False
2024-07-16T14:41:01Z,ios,164728,LT,78.61.198.127,Literal Legend,Ayesha Erotica,Fresh Meat,spotify:track:2gmwvGC1yOw8NdMcZE8nfo,,,,,,,,trackdone,trackdone,True,False,False,1721140696,False
2024-07-16T14:48:31Z,ios,160780,LT,78.61.198.127,Literal Legend,Ayesha Erotica,Fresh Meat,spotify:track:2gmwvGC1yOw8NdMcZE8nfo,,,,,,,,trackdone,endplay,True,True,False,1721140861,False
2024-07-16T14:48:34Z,ios,2176,LT,78.61.198.127,好き好き大好き - 2016 Remaster,Jun Togawa,好き好き大好き,spotify:track:6x1TTTokRumrQK4qqZONtG,,,,,,,,clickrow,endplay,True,True,False,1721141311,False
2024-07-16T14:48:34Z,ios,746,LT,78.61.198.127,Vending Machine of Love,The Stupendium,Vending Machine of Love (Theme from OnlyCans),spotify:track:2iQPYDwqxSan9N7Xg3venf,,,,,,,,clickrow,endplay,True,True,False,1721141314,False
2024-07-16T14:52:59Z,ios,189973,LT,78.61.198.127,Rein raus,Rammstein,Mutter,spotify:track:4fPrxIohi60EZfNy2TlD44,,,,,,,,clickrow,trackdone,True,False,False,1721141314,False
2024-07-16T14:56:35Z,ios,189973,LT,78.61.198.127,Rein raus,Rammstein,Mutter,spotify:track:4fPrxIohi60EZfNy2TlD44,,,,,,,,trackdone,trackdone,True,False,False,1721141579,False
2024-07-16T15:04:22Z,ios,189973,LT,78.61.198.127,Rein raus,Rammstein,Mutter,spotify:track:4fPrxIohi60EZfNy2TlD44,,,,,,,,trackdone,trackdone,True,False,False,1721141795,False
2024-07-16T15:05:17Z,ios,34379,LT,78.61.198.127,Rein raus,Rammstein,Mutter,spotify:track:4fPrxIohi60EZfNy2TlD44,,,,,,,,trackdone,logout,True,False,False,1721142262,False
2024-07-16T15:14:02Z,ios,4877,LT,78.61.198.127,Rein raus,Rammstein,Mutter,spotify:track:4fPrxIohi60EZfNy2TlD44,,,,,,,,appload,endplay,True,True,False,1721142833,False
2024-07-16T15:16:22Z,ios,140733,LT,78.61.198.127,Hug Me,Pharrell Williams,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6eVM9lCmIqwGTUOoeH61Lu,,,,,,,,clickrow,trackdone,False,False,False,1721142842,False
2024-07-16T15:18:43Z,ios,140733,LT,78.61.198.127,Hug Me,Pharrell Williams,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6eVM9lCmIqwGTUOoeH61Lu,,,,,,,,trackdone,trackdone,False,False,False,1721142982,False
2024-07-16T15:21:05Z,ios,140733,LT,78.61.198.127,Hug Me,Pharrell Williams,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6eVM9lCmIqwGTUOoeH61Lu,,,,,,,,trackdone,trackdone,False,False,False,1721143123,False
2024-07-16T15:23:26Z,ios,140733,LT,78.61.198.127,Hug Me,Pharrell Williams,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6eVM9lCmIqwGTUOoeH61Lu,,,,,,,,trackdone,trackdone,False,False,False,1721143265,False
2024-07-16T15:26:08Z,ios,140733,LT,78.61.198.127,Hug Me,Pharrell Williams,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6eVM9lCmIqwGTUOoeH61Lu,,,,,,,,trackdone,trackdone,False,False,False,1721143406,False
2024-07-16T15:29:17Z,ios,140733,LT,78.61.198.127,Hug Me,Pharrell Williams,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6eVM9lCmIqwGTUOoeH61Lu,,,,,,,,trackdone,trackdone,False,False,False,1721143568,False
2024-07-16T15:32:52Z,ios,140733,LT,78.61.198.127,Hug Me,Pharrell Williams,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6eVM9lCmIqwGTUOoeH61Lu,,,,,,,,trackdone,trackdone,False,False,False,1721143758,False
2024-07-16T15:35:14Z,ios,140733,LT,78.61.198.127,Hug Me,Pharrell Williams,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6eVM9lCmIqwGTUOoeH61Lu,,,,,,,,trackdone,trackdone,False,False,False,1721143972,False
2024-07-16T15:42:32Z,ios,140733,LT,78.61.198.127,Hug Me,Pharrell Williams,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6eVM9lCmIqwGTUOoeH61Lu,,,,,,,,trackdone,trackdone,False,False,False,1721144114,False
2024-07-16T15:44:54Z,ios,140733,LT,78.61.198.127,Hug Me,Pharrell Williams,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6eVM9lCmIqwGTUOoeH61Lu,,,,,,,,trackdone,trackdone,False,False,False,1721144552,False
2024-07-16T15:50:10Z,ios,140733,LT,78.61.198.127,Hug Me,Pharrell Williams,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6eVM9lCmIqwGTUOoeH61Lu,,,,,,,,trackdone,trackdone,False,False,False,1721144694,False
2024-07-16T15:53:30Z,ios,140733,LT,78.61.198.127,Hug Me,Pharrell Williams,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6eVM9lCmIqwGTUOoeH61Lu,,,,,,,,trackdone,trackdone,False,False,False,1721145010,False
2024-07-16T16:06:31Z,ios,140733,LT,78.61.198.127,Hug Me,Pharrell Williams,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6eVM9lCmIqwGTUOoeH61Lu,,,,,,,,trackdone,trackdone,False,False,False,1721145210,False
2024-07-16T16:14:42Z,ios,140733,LT,78.61.198.127,Hug Me,Pharrell Williams,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6eVM9lCmIqwGTUOoeH61Lu,,,,,,,,trackdone,trackdone,False,False,False,1721145991,False
2024-07-16T16:18:36Z,ios,140733,LT,78.61.198.127,Hug Me,Pharrell Williams,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6eVM9lCmIqwGTUOoeH61Lu,,,,,,,,trackdone,trackdone,False,False,False,1721146482,False
2024-07-16T16:26:55Z,ios,140733,LT,78.61.198.127,Hug Me,Pharrell Williams,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6eVM9lCmIqwGTUOoeH61Lu,,,,,,,,trackdone,trackdone,False,False,False,1721146716,False
2024-07-16T16:36:02Z,ios,140733,LT,78.61.198.127,Hug Me,Pharrell Williams,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6eVM9lCmIqwGTUOoeH61Lu,,,,,,,,trackdone,trackdone,False,False,False,1721147215,False
2024-07-16T16:43:38Z,ios,140733,LT,78.61.198.127,Hug Me,Pharrell Williams,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6eVM9lCmIqwGTUOoeH61Lu,,,,,,,,trackdone,trackdone,False,False,False,1721147762,False
2024-07-16T16:46:44Z,ios,140733,LT,78.61.198.127,Hug Me,Pharrell Williams,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6eVM9lCmIqwGTUOoeH61Lu,,,,,,,,trackdone,trackdone,False,False,False,1721148218,False
2024-07-16T17:09:41Z,ios,140733,LT,78.61.198.127,Hug Me,Pharrell Williams,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6eVM9lCmIqwGTUOoeH61Lu,,,,,,,,trackdone,trackdone,False,False,False,1721148404,False
2024-07-16T17:12:02Z,ios,140733,LT,78.61.198.127,Hug Me,Pharrell Williams,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6eVM9lCmIqwGTUOoeH61Lu,,,,,,,,trackdone,trackdone,False,False,False,1721149781,False
2024-07-16T17:14:23Z,ios,140733,LT,78.61.198.127,Hug Me,Pharrell Williams,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6eVM9lCmIqwGTUOoeH61Lu,,,,,,,,trackdone,trackdone,False,False,False,1721149922,False
2024-07-16T17:16:58Z,ios,140733,LT,78.61.198.127,Hug Me,Pharrell Williams,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6eVM9lCmIqwGTUOoeH61Lu,,,,,,,,trackdone,trackdone,False,False,False,1721150063,False
2024-07-16T17:19:19Z,ios,140733,LT,78.61.198.127,Hug Me,Pharrell Williams,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6eVM9lCmIqwGTUOoeH61Lu,,,,,,,,trackdone,trackdone,False,False,False,1721150218,False
2024-07-16T18:01:05Z,ios,16801,LT,78.61.198.127,Hug Me,Pharrell Williams,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6eVM9lCmIqwGTUOoeH61Lu,,,,,,,,trackdone,fwdbtn,False,True,False,1721150359,False
2024-07-16T18:07:48Z,ios,247253,LT,78.61.198.127,Bad,Michael Jackson,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6JdCAioPhcs8JTyMiCp5IB,,,,,,,,fwdbtn,trackdone,False,False,False,1721152865,False
2024-07-16T18:13:11Z,ios,247253,LT,78.61.198.127,Bad,Michael Jackson,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6JdCAioPhcs8JTyMiCp5IB,,,,,,,,trackdone,trackdone,False,False,False,1721153268,False
2024-07-16T18:21:35Z,ios,247253,LT,78.61.198.127,Bad,Michael Jackson,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6JdCAioPhcs8JTyMiCp5IB,,,,,,,,trackdone,trackdone,False,False,False,1721153591,False
2024-07-16T18:26:31Z,ios,247253,LT,78.61.198.127,Bad,Michael Jackson,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6JdCAioPhcs8JTyMiCp5IB,,,,,,,,trackdone,trackdone,False,False,False,1721154095,False
2024-07-16T18:30:56Z,ios,247253,LT,78.61.198.127,Bad,Michael Jackson,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6JdCAioPhcs8JTyMiCp5IB,,,,,,,,trackdone,trackdone,False,False,False,1721154391,False
2024-07-16T18:36:17Z,ios,247253,LT,78.61.198.127,Bad,Michael Jackson,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6JdCAioPhcs8JTyMiCp5IB,,,,,,,,trackdone,trackdone,False,False,False,1721154656,False
2024-07-16T18:42:48Z,ios,247253,LT,78.61.198.127,Bad,Michael Jackson,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6JdCAioPhcs8JTyMiCp5IB,,,,,,,,trackdone,trackdone,False,False,False,1721154977,False
2024-07-16T18:47:40Z,ios,247253,LT,78.61.198.127,Bad,Michael Jackson,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6JdCAioPhcs8JTyMiCp5IB,,,,,,,,trackdone,trackdone,False,False,False,1721155368,False
2024-07-16T18:59:50Z,ios,247253,LT,78.61.198.127,Bad,Michael Jackson,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6JdCAioPhcs8JTyMiCp5IB,,,,,,,,trackdone,trackdone,False,False,False,1721155660,False
2024-07-16T19:03:57Z,ios,247253,LT,78.61.198.127,Bad,Michael Jackson,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6JdCAioPhcs8JTyMiCp5IB,,,,,,,,trackdone,trackdone,False,False,False,1721156390,False
2024-07-16T19:08:25Z,ios,247253,LT,78.61.198.127,Bad,Michael Jackson,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6JdCAioPhcs8JTyMiCp5IB,,,,,,,,trackdone,trackdone,False,False,False,1721156637,False
2024-07-16T19:16:54Z,ios,247253,LT,78.61.198.127,Bad,Michael Jackson,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6JdCAioPhcs8JTyMiCp5IB,,,,,,,,trackdone,trackdone,False,False,False,1721156905,False
2024-07-16T19:23:24Z,ios,247253,LT,78.61.198.127,Bad,Michael Jackson,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6JdCAioPhcs8JTyMiCp5IB,,,,,,,,trackdone,trackdone,False,False,False,1721157414,False
2024-07-16T19:27:31Z,ios,247253,LT,78.61.198.127,Bad,Michael Jackson,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6JdCAioPhcs8JTyMiCp5IB,,,,,,,,trackdone,trackdone,False,False,False,1721157804,False
2024-07-16T19:31:39Z,ios,247253,LT,78.61.198.127,Bad,Michael Jackson,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6JdCAioPhcs8JTyMiCp5IB,,,,,,,,trackdone,trackdone,False,False,False,1721158051,False
2024-07-16T19:36:51Z,ios,247253,LT,78.61.198.127,Bad,Michael Jackson,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6JdCAioPhcs8JTyMiCp5IB,,,,,,,,trackdone,trackdone,False,False,False,1721158299,False
2024-07-16T19:50:03Z,ios,247253,LT,78.61.198.127,Bad,Michael Jackson,Despicable Me 3 (Original Motion Picture Soundtrack),spotify:track:6JdCAioPhcs8JTyMiCp5IB,,,,,,,,trackdone,trackdone,False,False,False,1721158611,False
